timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364040.674,2,node-exporter,10.0.10.39,0,30403.91,583569,timeout
1770364041.674,2,oci_lens_node_metrics,stress-node-0038,0,30006.84,25528,timeout
1770364030.675,2,oci_lens_drhpc_metrics,stress-node-0038,0,30581.99,14961,timeout
1770364033.673,2,amd-gpu-exporter,10.0.10.40,0,30461.71,784459,timeout
1770364033.672,2,node-exporter,10.0.10.40,0,30002.04,583569,timeout
1770364040.674,2,oci_lens_node_metrics,stress-node-0039,0,30756.47,25528,timeout
1770364030.674,2,oci_lens_drhpc_metrics,stress-node-0039,0,30796.75,14961,timeout
1770364033.673,2,amd-gpu-exporter,10.0.10.41,0,30084.37,784459,timeout
1770364048.674,2,node-exporter,10.0.10.41,0,30171.26,583569,timeout
1770364030.675,2,oci_lens_node_metrics,stress-node-0040,0,30197.53,25528,timeout
1770364046.675,2,oci_lens_drhpc_metrics,stress-node-0040,0,30149.34,14961,timeout
1770364048.673,2,amd-gpu-exporter,10.0.10.42,0,30389.71,784459,timeout
1770364031.674,2,node-exporter,10.0.10.42,0,30868.68,583569,timeout
1770364031.674,2,oci_lens_node_metrics,stress-node-0041,0,30886.49,25528,timeout
1770364030.675,2,oci_lens_drhpc_metrics,stress-node-0041,0,30936.13,14961,timeout
1770364038.675,2,amd-gpu-exporter,10.0.10.43,0,30939.44,784459,timeout
1770364047.674,2,node-exporter,10.0.10.43,0,30646.91,583569,timeout
1770364045.673,2,oci_lens_node_metrics,stress-node-0042,0,30444.37,25528,timeout
1770364035.673,2,oci_lens_drhpc_metrics,stress-node-0042,0,30157.9,14961,timeout
1770364043.673,2,amd-gpu-exporter,10.0.10.44,0,30631.46,784459,timeout
1770364046.675,2,node-exporter,10.0.10.44,0,30885.32,583569,timeout
1770364040.673,2,oci_lens_node_metrics,stress-node-0043,0,30052.29,25528,timeout
1770364036.675,2,oci_lens_drhpc_metrics,stress-node-0043,0,30869.87,14961,timeout
1770364044.674,2,amd-gpu-exporter,10.0.10.45,0,30618.55,784459,timeout
1770364031.674,2,node-exporter,10.0.10.45,0,30764.75,583569,timeout
1770364039.674,2,oci_lens_node_metrics,stress-node-0044,0,30675.16,25528,timeout
1770364039.674,2,oci_lens_drhpc_metrics,stress-node-0044,0,30503.57,14961,timeout
